KEY_INDEX,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE,LATITUDE,LONGITUDE,cluster,second_label,first_label,second_labeling
8450,N,Other Handicaps,No Misuse,Y,Possible Incapacitating Injury,8e459049-e742-403f-9267-7d4d4b22617c,D,ZU71030006,Shoulder/Lap Belt(s),M,2cdff5bf-d29e-49be-bc5a-b0b641bbb89b,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.12 5:00,36,39.60849819,-77.79536426,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8452,Y,Ill,No Misuse,Y,No Injury,b3f23f2b-61aa-4dca-a9c6-e4f2d2508cb9,D,BS03790002,Shoulder/Lap Belt(s),M,8a97d290-bcb6-489d-aa13-ba9ade05ac95,Single Vehicle ,N,Interchange Related,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Truck Tractor,Disabling,N,Moving Constant Speed,2015.1.23 1:55,59,39.40532825,-77.43417263,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8455,N,Fatigued Fainted,No Misuse,Y,No Injury,fae5e831-931d-410b-9b14-5b649adb82a5,D,AE5522000C,Shoulder/Lap Belt(s),M,7c01828b-ff69-40ee-9cb5-6d695f4d61ba,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.28 11:51,40,39.39532992,-76.5902853,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8461,N,Fatigued Fainted,No Misuse,Y,Non-incapacitating Injury,57598ac9-5ce7-4096-b265-7bdc50106a43,D,MCP2845000N,Shoulder/Lap Belt(s),M,71e16c20-d9d0-49b7-aa8c-675b5efda398,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Cloudy,Twelve o'clock,Van,Functional,N,Moving Constant Speed,2015.1.22 7:35,43,39.05798364,-76.9677794,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8464,N,Fatigued Fainted,No Misuse,Y,Possible Incapacitating Injury,e186eda2-b963-4902-8c23-c15043c051c5,D,ZD52720008,Shoulder/Lap Belt(s),M,d39ed222-b3f9-4e6d-b06d-1b5e8ce82935,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.1.25 16:53,90,38.37,-76.44,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8466,N,Apparently Asleep,No Misuse,Y,No Injury,8697c86c-aea5-4aa2-88ed-228da109eb3b,D,ADF5490002,Shoulder/Lap Belt(s),M,46330796-03f6-4cf6-9d80-445870095799,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Cloudy,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.16 5:00,52,39.30627664,-76.5914011,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
8471,N,Emotional Depressed Angry Disturbed,No Misuse,Y,No Injury,fd957fcc-7f19-46c5-839b-698aa6ad0541,D,BX50120004,Shoulder/Lap Belt(s),M,ddbb18fc-109b-4905-8765-471176d17d11,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.2.12 16:07,49,39.63783557,-77.71516085,3,2,우회전 차선 사고,동일 방향 운행 중 추돌 사고
1,N,Apparently Normal,No Misuse,N,No Injury,a33f1d87-624c-4608-a11e-84d03ecd067a,D,AB36760008,Shoulder/Lap Belt(s),M,4b70c791-85c1-43a1-b2d0-be74e36ca8a7,Same Direction Rear End Left Turn,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Functional,Y,Starting From Parked,2015.1.24 1:40,42,38.97717641,-76.50009871,4,0,빗길사고,등속 주행 중 사고
3,N,Apparently Normal,No Misuse,N,No Injury,517a3a6f-3d0d-4cda-8e42-836efaf5f55d,D,AC2017000W,Shoulder/Lap Belt(s),F,0d177528-9315-4503-a7b9-3f72d888795c,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015.3.26 11:13,44,39.12301904,-76.5321672,4,3,빗길사고,기타
4,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,9dfe84cd-9dce-4aeb-9618-e11af38d88e1,D,AC2017000W,Shoulder/Lap Belt(s),F,a5b0e5ce-bc99-4338-9a1c-a519b7b81b9c,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015.3.26 11:13,48,39.12301904,-76.5321672,4,3,빗길사고,기타
11,N,Apparently Normal,No Misuse,Y,No Injury,402cd4a5-c1a4-479d-8bdf-3859cf740c17,D,ADJ531000Y,Shoulder/Lap Belt(s),F,9059e8df-a9dc-4b92-8c51-502dcb4afb2b,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Clear,Twelve o'clock,(Sport) Utility Vehicle,Superficial,N,Moving Constant Speed,2015.3.2 11:20,46,39.33791126,-76.55155554,4,2,빗길사고,동일 방향 운행 중 추돌 사고
13,N,Apparently Normal,No Misuse,N,No Injury,325bec56-125e-42ff-9672-341542beeac4,D,AE26320011,Shoulder/Lap Belt(s),M,c10822cd-9278-4569-acfe-7529d2c09be6,Same Direction Rear End,N,Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015.1.12 17:03,25,39.33775775,-76.48094773,4,3,빗길사고,기타
27,N,Apparently Normal,No Misuse,Y,No Injury,802cdd31-8a3e-4057-b9d3-843fff4bfc17,D,DA37110009,Shoulder/Lap Belt(s),F,053ad233-e706-46da-94af-1cb38ccdb917,Head On Left Turn,N,Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Sleet,Two o'clock,Van,Functional,N,Making Left Turn,2015.1.26 21:16,37,38.8290687,-76.94236279,4,0,빗길사고,등속 주행 중 사고
30,N,Apparently Normal,No Misuse,Y,No Injury,a6373b95-3dd5-4917-86a7-09c51777d067,D,DA3866000B,Shoulder/Lap Belt(s),M,3d53f009-ba79-4ce1-83f7-0c3bbaf8efd2,Same Movement Angle,N,Non Intersection,Acceleration Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Four o'clock,(Sport) Utility Vehicle,Disabling,N,Making Left Turn,2015.3.4 19:50,31,38.80492677,-76.97629809,4,1,빗길사고,자차 사고
33,N,Apparently Normal,No Misuse,Y,No Injury,3e492947-78fe-442a-80df-c1ad6e104d02,D,MCP1268000B,Shoulder/Lap Belt(s),F,7ee401cd-2c36-4547-a7e5-817ee5e27aa8,Head On Left Turn,N,Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Snow,Twelve o'clock,Passenger Car,Disabling,N,Making Left Turn,2015.2.26 5:45,53,39.10247333,-77.22081167,4,0,빗길사고,등속 주행 중 사고
34,N,Apparently Normal,No Misuse,N,No Injury,7ab22242-0858-4ff1-8b08-603e6a25a75d,D,MCP2657000H,Shoulder/Lap Belt(s),F,ff3790ab-120c-4c5e-a7be-5f4c897ac2ed,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.10 21:45,27,39.068215,-76.96252667,4,1,빗길사고,자차 사고
43,N,Apparently Normal,No Misuse,N,No Injury,01318f29-942d-409c-930b-68ce2426082b,D,DA36080001,Shoulder/Lap Belt(s),F,1507caeb-8e07-43b8-81cc-0ac43bcf880b,Same Movement Angle,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Eleven o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015.2.9 17:00,25,38.82897677,-76.77070141,4,1,빗길사고,자차 사고
44,N,Apparently Normal,No Misuse,Y,No Injury,23f0a05f-82b2-41a5-81a7-53ccedf45d4a,D,DA36080001,Shoulder/Lap Belt(s),M,0f04ff59-cbed-43f3-9eea-5fdadb17a477,Same Movement Angle,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Twelve o'clock,Passenger Car,Destroyed,N,Accelerating,2015.2.9 17:00,20,38.82897677,-76.77070141,4,1,빗길사고,자차 사고
52,N,Apparently Normal,No Misuse,N,No Injury,a00d7889-edc9-4bb1-8818-4591589a1931,D,AA0120000R,Shoulder/Lap Belt(s),M,75cc38dd-55c3-4b07-8576-137b8bda7abd,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Twelve o'clock,Pickup Truck,Destroyed,N,Moving Constant Speed,2015.3.10 16:20,64,39.527498,-76.17086098,4,1,빗길사고,자차 사고
71,N,Apparently Normal,No Misuse,Y,No Injury,9cc9b469-154a-4a78-8957-a0753681dd6f,D,AB4518002L,Shoulder/Lap Belt(s),F,eaa5a9e4-dda0-4e0c-a8b6-c621aca27764,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Cloudy,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.25 11:41,20,38.96626925,-76.51178509,4,2,빗길사고,동일 방향 운행 중 추돌 사고
72,N,Apparently Normal,No Misuse,N,No Injury,1409ca72-c94a-453b-914d-0480536bf5cd,D,AB4518002L,Shoulder/Lap Belt(s),M,4908402b-83d0-4e56-bc5e-99d897d9e049,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Cloudy,Six o'clock,Passenger Car,Functional,N,Stopped in Traffic Lane,2015.3.25 11:41,35,38.96626925,-76.51178509,4,3,빗길사고,기타
73,N,Apparently Normal,No Misuse,N,No Injury,a5223221-abfa-47fe-9787-ba8f5daa65e2,D,AB4518002L,Shoulder/Lap Belt(s),M,5d61da4a-b43d-4389-b0ee-2741aa255453,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Cloudy,Six o'clock,Van,Functional,N,Stopped in Traffic Lane,2015.3.25 11:41,18,38.96626925,-76.51178509,4,3,빗길사고,기타
88,N,Apparently Normal,No Misuse,N,No Injury,61836a8b-9492-45e6-a535-1b2e87733c94,D,AC09240019,Shoulder/Lap Belt(s),F,0ce00a82-ded6-4e96-9726-f98c5179198f,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Cloudy,Six o'clock,(Sport) Utility Vehicle,Disabling,N,Slowing or Stopping,2015.2.18 18:52,55,39.11869908,-76.518327,4,3,빗길사고,기타
89,N,Apparently Normal,No Misuse,N,No Injury,69eb6180-77b8-44be-8a69-b2bda9097a19,D,AC09240019,Shoulder/Lap Belt(s),M,a807f35c-9496-408b-8dd2-404a67caa0f1,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Cloudy,Six o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.2.18 18:52,36,39.11869908,-76.518327,4,3,빗길사고,기타
90,N,Apparently Normal,No Misuse,Y,No Injury,f2e9dc71-4b21-4470-9030-175c8c09f73a,D,AC09240019,Shoulder/Lap Belt(s),M,774274b2-9db2-4221-890d-086147947bca,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Cloudy,Twelve o'clock,Pickup Truck,Disabling,N,Skidding,2015.2.18 18:52,45,39.11869908,-76.518327,4,3,빗길사고,기타
109,N,Apparently Normal,No Misuse,N,No Injury,9b21a277-2637-48be-b10c-18f495ac85ef,D,AC1084000P,Shoulder/Lap Belt(s),F,d5dcc4fa-464d-49c9-919d-007f4a85ebd9,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,One-way Trafficway,Wet,Raining,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015.1.3 13:13,45,39.15867508,-76.71698082,4,3,빗길사고,기타
110,N,Apparently Normal,No Misuse,Y,No Injury,b858df09-eff4-4105-ab86-2889b96a9396,D,AC1084000P,Shoulder/Lap Belt(s),F,493fecb5-df40-48d8-8e32-bd4169608408,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,One-way Trafficway,Wet,Raining,Twelve o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.1.3 13:13,51,39.15867508,-76.71698082,4,3,빗길사고,기타
132,N,Apparently Normal,No Misuse,N,No Injury,104d3737-2b15-415a-a7da-324f58108dbc,D,AC12220021,Shoulder/Lap Belt(s),F,c9ee7efa-6685-49f5-823d-6da066ed29fa,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Cloudy,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.3.3 22:05,20,39.01181463,-76.68248892,4,1,빗길사고,자차 사고
133,N,Apparently Normal,No Misuse,Y,No Injury,6414a8fc-5c37-4976-bc12-41f3d68df124,D,AC12220021,Shoulder/Lap Belt(s),M,689514fa-bda8-414b-b8db-e171d411fcea,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Cloudy,One o'clock,Passenger Car,Disabling,N,Making Left Turn,2015.3.3 22:05,20,39.01181463,-76.68248892,4,1,빗길사고,자차 사고
136,N,Apparently Normal,No Misuse,Y,No Injury,3a30f4d3-595a-4c6e-9e31-7691345eca74,D,AC13380012,Shoulder/Lap Belt(s),F,410ce9f4-3ccf-41cd-a929-bad6cc9e761f,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Cloudy,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.4 11:00,68,38.98349015,-76.61267557,4,2,빗길사고,동일 방향 운행 중 추돌 사고
144,N,Apparently Normal,No Misuse,Y,No Injury,6e5c2709-28e9-49bc-a673-af22dd75e19b,D,AC1364001B,Shoulder/Lap Belt(s),F,77de59e9-b75b-4893-84d2-473fb87dd538,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.3.3 17:24,25,39.13951399,-76.61955357,4,2,빗길사고,동일 방향 운행 중 추돌 사고
145,Y,Apparently Normal,No Misuse,N,Non-incapacitating Injury,ed934586-2bb3-4741-a2ed-e6a1a08f58a7,D,AC1364001B,Shoulder/Lap Belt(s),F,fb48034d-95c3-4971-8735-f48de672bf05,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Six o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.3.3 17:24,49,39.13951399,-76.61955357,4,3,빗길사고,기타
173,N,Apparently Normal,No Misuse,N,No Injury,e21f1d7c-915c-490e-b03c-01c97c010920,D,AC1446000K,Shoulder/Lap Belt(s),F,69f5ece1-d960-470d-83ed-1e0ebf423a8b,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Not Divided",Wet,Wintry Mix,Six o'clock,(Sport) Utility Vehicle,Functional,N,Stopped in Traffic Lane,2015.1.9 6:50,57,38.79125553,-76.65693283,4,3,빗길사고,기타
174,N,Apparently Normal,No Misuse,Y,No Injury,f1024656-6ee8-48ee-a1d1-6b456f21ec8c,D,AC1446000K,Shoulder/Lap Belt(s),M,86517c0d-2fde-45cb-84e7-58a480d9c661,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Not Divided",Wet,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Skidding,2015.1.9 6:50,59,38.79125553,-76.65693283,4,3,빗길사고,기타
210,N,Apparently Normal,No Misuse,Y,No Injury,eaa9a1a1-24ec-4b30-91de-812b7b5e6e13,D,AC16050013,Shoulder/Lap Belt(s),F,33ae7088-167e-4ebf-8ebb-b79ab4d14532,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Eleven o'clock,Station Wagon,Disabling,N,Moving Constant Speed,2015.3.3 17:33,54,39.13939749,-76.64678335,4,2,빗길사고,동일 방향 운행 중 추돌 사고
239,N,Apparently Normal,No Misuse,Y,No Injury,b8101301-7da3-455f-b59f-95cf6b69c236,D,AC16880007,Shoulder/Lap Belt(s),F,47854ec9-4a70-4caf-a17c-876de165ddd2,Same Movement Angle,N,Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.3.4 6:18,19,38.99170418,-76.54760599,4,1,빗길사고,자차 사고
251,N,Apparently Normal,No Misuse,Y,No Injury,cfe7fa09-3fb6-4006-9430-d6a59cd7f141,D,AC17360012,Shoulder/Lap Belt(s),F,b0be71fb-5804-4879-b89a-e4d828f622b3,Same Direction Right Turn,N,Intersection Related,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Snow,Three o'clock,Passenger Car,Functional,N,Changing Lanes,2015.3.20 11:03,26,39.0226684,-76.69340353,4,0,빗길사고,등속 주행 중 사고
252,N,Apparently Normal,No Misuse,N,No Injury,8896e63d-2bb3-461c-bfd2-b9f62f337cc2,D,AC17360012,Shoulder/Lap Belt(s),M,1b87d4f4-61f2-4eea-b0d6-b748af76b2e6,Same Direction Right Turn,N,Intersection Related,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Snow,Eleven o'clock,Passenger Car,Functional,N,Entering Traffic Lane,2015.3.20 11:03,64,39.0226684,-76.69340353,4,0,빗길사고,등속 주행 중 사고
261,N,Apparently Normal,No Misuse,Y,No Injury,ded8615a-bace-471f-8c49-c6b3c2a0284a,D,AC1756000C,Shoulder/Lap Belt(s),F,7c3d8026-efff-4250-b7f9-fcfbf92bef67,Single Vehicle ,N,Non Intersection,Left Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,Passenger Car,Destroyed,N,Slowing or Stopping,2015.3.31 20:00,30,39.21318778,-76.61484082,4,0,빗길사고,등속 주행 중 사고
266,N,Apparently Normal,No Misuse,N,No Injury,34168e53-bc1d-4d9b-b706-d96e5260b789,D,AC1786000V,Shoulder/Lap Belt(s),F,5ecc53dc-e59d-4f71-9acf-a323192c1977,Same Direction Sideswipe,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Twelve o'clock,Van,Functional,N,Moving Constant Speed,2015.3.31 16:33,44,39.13760421,-76.65539861,4,2,빗길사고,동일 방향 운행 중 추돌 사고
267,N,Influenced by Medications and/or Drugs and/or Alcohol,No Misuse,Y,Non-incapacitating Injury,467489e1-ae85-40d5-9480-343e569bc4c2,D,AC1786000V,Shoulder/Lap Belt(s),F,f44aa305-2686-4b17-9921-3920b4b38640,Same Direction Sideswipe,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.31 16:33,56,39.13760421,-76.65539861,4,2,빗길사고,동일 방향 운행 중 추돌 사고
268,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,1e60070c-8257-4398-9222-dac2b25e3616,D,AC1786000V,Shoulder/Lap Belt(s),M,93844450-6921-4938-9b33-7f19a7d56ddc,Same Direction Sideswipe,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Wet,Raining,Five o'clock,(Sport) Utility Vehicle,Disabling,N,Stopped in Traffic Lane,2015.3.31 16:33,49,39.13760421,-76.65539861,4,0,빗길사고,등속 주행 중 사고
284,N,Apparently Normal,No Misuse,N,No Injury,19d03fe9-9026-4741-96e0-28abc886ec37,D,AC18660012,Shoulder/Lap Belt(s),F,6b86e04a-4869-4b40-83af-66a04b45d275,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Six o'clock,Passenger Car,Functional,N,Making Left Turn,2015.1.21 18:09,18,39.13504,-76.51939833,4,3,빗길사고,기타
285,N,Apparently Normal,No Misuse,Y,No Injury,9033a0cf-6113-49fb-8435-e3766c36274e,D,AC18660012,Shoulder/Lap Belt(s),M,212cb879-c59a-47e5-88a4-72873d23022b,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Raining,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.21 18:09,19,39.13504,-76.51939833,4,2,빗길사고,동일 방향 운행 중 추돌 사고
286,N,Apparently Normal,No Misuse,Y,No Injury,6ebaf99e-87ce-4cb4-8269-6897495135c8,D,AC18660013,Shoulder/Lap Belt(s),F,b19fac2a-2046-4145-a56a-1781fc7f6db9,Same Direction Rear End,N,Intersection Related,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.2.2 9:10,50,39.06137167,-76.53152667,4,2,빗길사고,동일 방향 운행 중 추돌 사고
287,N,Apparently Normal,No Misuse,N,No Injury,d50ae4fa-9f2a-4f61-8d98-452a9cd6a08f,D,AC18660013,Shoulder/Lap Belt(s),F,8b354d8e-7e7e-4da4-a250-8bdb4346a550,Same Direction Rear End,N,Intersection Related,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Six o'clock,Passenger Car,No Damage,N,Slowing or Stopping,2015.2.2 9:10,42,39.06137167,-76.53152667,4,3,빗길사고,기타
301,N,Apparently Normal,No Misuse,N,No Injury,a1799c30-3b0d-4e47-ad79-7b2df2592ab3,D,AC1886001F,Shoulder/Lap Belt(s),F,44cf2b6c-0345-4ec5-8568-deb32a1de4ea,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Wet,Wintry Mix,Six o'clock,(Sport) Utility Vehicle,Functional,N,Moving Constant Speed,2015.2.1 22:49,55,39.13481224,-76.59660459,4,2,빗길사고,동일 방향 운행 중 추돌 사고
302,N,Apparently Normal,No Misuse,Y,No Injury,e58bb901-11a0-43e9-95cd-0dae1d4e611e,D,AC1886001F,Shoulder/Lap Belt(s),F,c3d30234-9591-407a-9a0f-4f666e5daad8,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Wet,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.1 22:49,22,39.13481224,-76.59660459,4,2,빗길사고,동일 방향 운행 중 추돌 사고
303,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,b0462623-5288-4e4b-97c2-b938b31bed8d,D,AC1886001F,Shoulder/Lap Belt(s),M,f1a13760-463a-4e12-ad0c-3a3082f99d20,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Wet,Wintry Mix,Six o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.2.1 22:49,32,39.13481224,-76.59660459,4,2,빗길사고,동일 방향 운행 중 추돌 사고
317,N,Apparently Normal,No Misuse,Y,No Injury,a94932be-5ed8-4cc9-afdd-08f505f163b7,D,AC1930001F,Shoulder/Lap Belt(s),F,384ba3e3-d0bd-40bc-9437-aa36df0c463e,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015.1.12 18:03,26,39.06999597,-76.71338797,4,0,빗길사고,등속 주행 중 사고
331,N,Apparently Normal,No Misuse,N,No Injury,c74d4ca0-a988-4226-ad65-e8e48e609e4a,D,AC1968001L,Shoulder/Lap Belt(s),F,68bef4d4-9b3c-45ea-a6ae-d3b778e66455,Same Direction Rear End,N,Non Intersection,Shoulder Area,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Clear,Five o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015.3.20 23:28,48,39.11382702,-76.57851567,4,3,빗길사고,기타
